"NAME","RATING","VOTES","GENRE","YEAR"
"любите куперов",5.8,18124,"Comedy, Fantasy, Romance",2015
"пока пятьдесят шесть 2",5.8,1172,"Action, Crime, Thriller",2015
"круг",5.8,2431,"Drama, Fantasy, Horror",2015
"looney tunes rabbits run",5.7,732,"Animation, Adventure, Comedy",2015
"человекблин",5.7,967,"Comedy",2015
"вот ещё",5.7,2206,"Comedy",2015
"ali kundilli",5.7,2612,"Comedy",2015
"непутёвая учеба",5.7,5716,"Comedy",2015
"чирак",5.7,8191,"Comedy, Crime, Drama",2015
"mannenharten 2",5.7,744,"Comedy, Romance",2015
"bana adini sor",5.7,608,"Drama, Romance",2015
"берег моря",5.7,1972,"Drama, Romance",2015
"kis kisko pyaar karoon",5.7,5194,"Comedy",2015
"meu passado me condena 2 o filme",5.7,757,"Comedy",2015
"the murder pact",5.7,543,"Mystery, Thriller",2015
"антиганг",5.7,3100,"Action, Drama",2015
"ivide",5.7,670,"Crime, Drama",2015
"незапланированная беременность",5.7,2879,"Comedy, Drama",2015
"лоло",5.7,3318,"Comedy",2015
"крапленые карты",5.7,1105,"Crime, Drama",2015
"незваные гости",5.7,10471,"Drama, Horror, Thriller",2015
"born to dance",5.7,678,"Action, Drama, Music",2015
"11 минут",5.7,1514,"Drama, Thriller",2015
"крыса",5.7,8783,"Drama, Horror, Thriller",2015
"mai sing",5.7,738,"Action, Crime, Thriller",2015
"рождественские страшилки",5.7,8330,"Fantasy, Horror, Mystery",2015
"soft lad",5.7,735,"Drama, Romance",2015
"декамерон",5.7,668,"Comedy, Drama, History",2015
"номер семь",5.7,859,"Drama, Mystery, Sci-Fi",2015
"мы всё ещё здесь",5.7,15668,"Horror",2015
"кровососущие подонки",5.7,4805,"Action, Comedy, Horror",2015
"мифика тёмные времена",5.7,3545,"Action, Adventure, Fantasy",2015
"de ontsnapping",5.7,552,"Drama",2015
"tod den hippies es lebe der punk",5.7,595,"Comedy, Crime, Drama",2015
"молния",5.7,6170,"Drama, Thriller",2015
"затмение",5.7,33651,"Crime, Horror, Mystery",2015
"sucker",5.7,527,"Comedy",2015
"бомбейский бархат",5.7,5068,"Action, Crime, Drama",2015
"hoovey",5.7,791,"Drama",2015
"хитмэн агент 47",5.7,81006,"Action, Adventure, Crime",2015
"загнанные лошади",5.7,1972,"Action, Crime, Drama",2015
"первобытный страх",5.7,13996,"Horror",2015
"рыцарь кубков",5.7,22447,"Drama, Romance",2015
"претендент",5.7,1148,"Drama, Sport",2015
"когда я был настоящим",5.7,860,"Drama",2015
"королева пустыни",5.7,8704,"Adventure, Biography, Drama",2015
"приключения пикси",5.7,1692,"Animation, Comedy",2015
"осторожнее с желаниями",5.7,6728,"Drama, Thriller",2015
"я видел свет",5.7,5737,"Biography, Drama, Music",2015
"брюс ли  боец",5.6,1375,"Action, Comedy",2015
"size zero",5.6,526,"Comedy, Romance",2015
"путь к элладе",5.6,1043,"Comedy",2015
"идиотка  королева сердец",5.6,1082,"Comedy",2015
"romeo juliet",5.6,848,"Comedy, Romance",2015
"униформа цвета хаки",5.6,1004,"Action",2015
"жилибыли",5.6,893,"Drama, Music, Romance",2015
"сын ветра",5.6,1459,"Biography, Drama",2015
"bon bini holland",5.6,944,"Comedy",2015
"ближайший",5.6,833,"Drama",2015
"нянька",5.6,1718,"Comedy, Drama",2015
"рюдзо и семеро бойцов",5.6,1616,"Action, Comedy",2015
"размозжить череп",5.6,1347,"Comedy, Horror, Thriller",2015
"los miercoles no existen",5.6,501,"Comedy, Drama, Romance",2015
"unindian",5.6,587,"Comedy, Drama, Romance",2015
"o patio das cantigas",5.6,1537,"Comedy",2015
"лазерная команда",5.6,8782,"Action, Comedy, Sci-Fi",2015
"идеальный парень",5.6,9071,"Crime, Drama, Horror",2015
"6 лет",5.6,10218,"Drama, Romance",2015
"алена",5.6,771,"Drama, Horror, Thriller",2015
"одержимость авы",5.6,2680,"Comedy, Horror, Mystery",2015
"kanchana 2",5.6,1156,"Comedy, Horror",2015
"меня зовут майкл",5.6,4296,"Biography, Drama, Romance",2015
"vai raja vai",5.6,527,"Comedy, Thriller",2015
"мифика некромант",5.6,1843,"Action, Adventure, Fantasy",2015
"girl on the edge",5.6,627,"Drama, Family",2015
"человек против",5.6,2352,"Horror, Sci-Fi, Thriller",2015
"кем мы становимся",5.6,3032,"Horror, Thriller",2015
"дни искушения",5.6,3288,"Adventure, Drama",2015
"7 китайских братьев",5.6,1337,"Comedy",2015
"удушье",5.6,823,"Drama, Horror, Mystery",2015
"зверство на голубом экране",5.6,1252,"Romance, Thriller",2015
"развлечения",5.6,2483,"Drama",2015
"те кого нельзя целовать",5.6,8332,"Comedy, Drama, Romance",2015
"уцелевшая",5.6,28838,"Action, Crime, Thriller",2015
"сводные братья",5.6,834,"Comedy, Crime, Drama",2015
"лето на статенайленд",5.6,6285,"Comedy",2015
"противный ребёнок",5.6,2110,"Drama",2015
"супербоб",5.6,1647,"Action, Comedy, Romance",2015
"опасное погружение",5.6,4481,"Drama, Thriller",2015
"нина навсегда",5.6,4064,"Comedy, Drama, Horror",2015
"трейсеры",5.6,17300,"Action, Crime, Drama",2015
"супер майк xxl",5.6,48811,"Comedy, Drama, Music",2015
